Ano Modelo,Cor,Código FIPE,Grupo,Modelo,Montadora,Pátio de Veículos,Situação,Unidade de Operação,Valor FIPE,Idade,Categoria
2023,PRETA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRETA,024264-0,KAPÔ GOLD,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRETA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRETA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,OFICINA,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRETA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL PARA VENDA,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRETA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KAPÔ GOLD - 7.500,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL PARA VENDA,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRETA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,BRANCA,001461-3,KAPÔ GOLD - 3 MESES,MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,,LOCADO,KAPÔ,53252,3,AUTOMOVEL
